lag,acf
992,0.000151708164737
993,0.000247590277376
994,0.00188140467534
995,-0.000161980516019
996,0.000171700528624
997,0.000517311803554
998,-0.000797409264106
999,0.000117407699531
1000,-0.0031561102144
1001,-0.00045188016696
1002,0.00145850450123
1003,0.00129556164111
1004,0.00332179821565
1005,0.00395822800949
1006,-0.00105208488738
1007,0.00423669652689
1008,-0.000996975377963
1009,0.000949319131718
1010,-0.00203297409991
1011,-0.00118451483617
1012,-0.00173030214503
1013,0.000490366513741
1014,-0.000836679470902
1015,0.00155634616163
1016,0.00137939308531
1017,0.0007514590427
1018,-0.0042717022264
1019,-0.00371793626761
1020,0.000344459509972
1021,-0.00123979817864
1022,0.00196890671996
1023,0.00102877403184
1024,0.00297490151231
1025,-0.00296865171605
1026,-3.71068463704e-06
1027,-0.000596879616153
1028,-0.0056365757637
1029,-0.00150187671028
1030,-0.00210278942199
1031,-0.000581604957386
1032,-0.00271691549201
1033,-0.00064547507224
1034,-0.00263669738931
1035,-0.000998615555706
1036,-0.00258665201299
1037,-0.00194899169189
1038,-0.002072016504
1039,0.00171109749322
1040,-0.00220120426556
1041,-0.00247266230308
1042,-0.00224960316927
1043,-0.00130714924388
1044,-0.00419995322883
1045,-0.000131865795861
1046,-0.00759316247802
1047,-0.00101461340876
1048,-0.00234187085665
1049,-0.00109272044985
1050,7.37589846774e-05
1051,0.00102189746945
1052,-0.00181687645608
1053,0.00214586738835
1054,-0.000446642164233
1055,0.000881074957632
1056,-0.00448609236271
1057,0.000994980089993
1058,0.000812015402052
1059,-0.000698543867622
1060,0.0024341515505
1061,0.000797941034132
1062,0.00108151130401
1063,-0.000649440088078
1064,-0.000854433654848
1065,-0.00108127723663
1066,-0.00120352980068
1067,1.06370184385e-05
1068,-0.00121355685386
1069,-0.00197004965164
1070,-0.00184250408087
1071,0.00556462560911
1072,-0.00107311881265
1073,-0.00317907572558
1074,0.000943521483038
1075,0.000910021853479
1076,0.00202138471106
1077,0.000949220372177
1078,-0.000332467243163
1079,-0.00104112165413
1080,0.00377110576128
1081,-1.11985719736e-05
1082,-0.000214932635229
1083,-0.00082539422945
1084,-0.000582867312547
1085,0.000734137048474
1086,-0.000149249456815
1087,-0.00106177267649
1088,0.00101825206611
1089,0.00389025132053
1090,0.00114115937379
1091,-0.00250455123018
1092,0.00276941253077
1093,-0.00222895410368
1094,0.000275394269543
1095,-0.000759752137472
1096,-0.00271474031692
1097,-0.00206678308454
1098,-0.00303415836123
1099,0.00432541798266
1100,0.00345168878843
1101,0.000804258290273
1102,-0.00250126831244
1103,-0.00295358887952
1104,-0.000330070759992
1105,-0.000940949737137
1106,-0.00128699682223
1107,-0.000320319805274
1108,-0.00147986227297
1109,-0.00365053207706
1110,0.000703857931562
1111,0.00283145219054
1112,0.000431722482294
1113,-0.00182142364946
1114,-0.00115182475489
1115,-0.00452524340129
1116,-0.000714498953131
1117,0.00390199848591
1118,0.000972583806485
1119,0.00252750070465
1120,-0.00150137734787
1121,0.0025852532321
1122,0.00387644103198
1123,-0.000891605082033
1124,-0.000213859474688
1125,0.0026547445342
1126,0.00360976477901
1127,0.00457756699143
1128,0.00272179106399
1129,0.00444529538394
1130,0.00240767757266
1131,0.0021656855518
1132,0.00458737328385
1133,0.00154686244399
1134,0.00205581086875
1135,0.00397747888751
1136,0.00416558503002
1137,0.0048612490015
1138,0.00647102419339
1139,0.00176575883488
1140,0.0056478189338
1141,0.00864599036246
1142,0.00636609559178
1143,0.00811232142756
1144,0.00787556042028
1145,0.00929841173165
1146,0.00777653638012
1147,0.00763115118683
1148,0.00321215117312
1149,0.0113962857152
1150,0.0121249245962
1151,0.0101156683286
1152,0.0119286285245
1153,0.0107033493026
1154,0.00894593105557
1155,0.0100654203602
1156,0.00555509945019
1157,0.00976957629654
1158,0.00927092832648
1159,0.00527980089679
1160,0.0109519429566
1161,0.00185944605665
1162,0.00732126170393
1163,0.0073321909031
1164,0.00591334555677
1165,0.00413642092837
1166,0.00637032364623
1167,0.00310814127286
1168,0.00447148575464
1169,0.0067487728552
1170,0.0026425360812
1171,0.00252023651533
1172,0.00279595080808
1173,0.000654186476476
1174,0.00564432387574
1175,-0.0033372786881
1176,0.00594417381869
1177,-0.000120896270943
1178,0.000201428022327
1179,0.00435241117423
1180,0.00204730047579
1181,0.00153404002809
1182,0.00315734565314
1183,0.00449699486904
1184,-0.00242943906122
1185,-0.000492435606931
1186,0.000565166126104
1187,-0.0006783250669
1188,0.00452390162192
1189,0.000545893116829
1190,0.00134000613657
1191,-0.00195645417348
1192,0.000318531968388
1193,-0.00185589052272
1194,-0.00458449798259
1195,-0.00186056592376
1196,0.000141425358817
1197,0.000686151491293
1198,-0.00115699380747
1199,-0.000152164548237
1200,-0.000196831641314
1201,-0.00183233895096
1202,0.00227717924112
1203,0.00138570530803
1204,-0.000698641828563
1205,-0.00125412820736
1206,-0.000901800261722
1207,-0.00117791298227
1208,3.80981495488e-05
1209,-0.00249912619624
1210,-0.000885820931048
1211,-0.00101910575016
1212,0.000421754849806
1213,-0.00612093536294
1214,0.00119635012582
1215,7.49090893027e-05
1216,0.00133358264361
1217,0.00100609947736
1218,0.00210553324772
1219,0.00116525364995
1220,-0.00447823709464
1221,0.00280736565651
1222,-0.00241864717068
1223,0.000622690212657
1224,-0.00498300559795
1225,0.000253655072649
1226,-0.00408887703105
1227,0.00484737071049
1228,0.00188288330614
1229,0.00530688606937
1230,-0.000969925478912
1231,0.00211157372305
1232,0.000805990709444
1233,0.000649672210584
1234,-3.53340064815e-05
1235,-0.00117580760757
1236,-0.00283412724278
1237,0.00250794620654
1238,0.00298677797549
1239,-0.000600071782147
1240,0.000230529319132
1241,0.00126889941499
1242,0.00341759702451
1243,-0.00453689220064
1244,0.00199827763192
1245,0.000179080467962
1246,0.00162857808899
1247,0.002253240698
1248,-0.000245058160863
1249,0.0035764119454
1250,0.000656707222895
1251,-0.000581356219368
1252,-0.00214741038622
1253,-0.00289894996059
1254,-0.00569167421973
1255,-0.00384886954713
1256,-0.000283688104538
1257,0.000290882034418
1258,-0.00577926001303
1259,-0.00179714938677
1260,-0.003850986468
1261,-0.00108230914523
1262,0.000479669456163
1263,-0.00392023023396
1264,-0.00227732952366
1265,-0.00152300332309
1266,0.000337416617581
1267,-0.00372570240494
1268,0.000549608402012
1269,0.00208867759912
1270,-0.00377964041449
1271,-0.00112163236377
1272,0.000805818001899
1273,-0.000900127603174
1274,0.00239271078119
1275,0.00222710103681
1276,-0.000786564221046
1277,-0.0040835644113
1278,-0.00441514591161
1279,-0.000722569093924
1280,0.00253116757977
1281,-0.000514673813771
1282,-0.00148580500085
1283,0.00286838550856
1284,-0.000334773761977
1285,-0.00091668916883
1286,-0.000953208474021
1287,0.00350495715323
1288,-0.00108938029419
1289,-0.00170503918448
1290,2.16260759172e-05
1291,0.00123632448329
1292,-0.00293528391926
1293,0.00233332325268
1294,0.00319923790367
1295,0.00166891382851
1296,-0.00255812141324
1297,-0.00108940726458
1298,-0.000473342788294
1299,-0.000345568529685
1300,0.00163579223426
1301,0.000556122998167
1302,-0.00185136366603
1303,-0.00272860722442
