split,open_time,index,x1,x2,x3,x4,x5
train,2024-01-08 06:10:00,1802,-0.382962669677,-0.925306426021,-1.79694594743,-0.392648517776,-0.401155712368
train,2024-01-08 11:25:00,1865,0.348633983887,0.854962362132,-0.466053680235,0.325039910507,-0.808223300038
train,2024-01-08 16:40:00,1928,0.214976722042,-0.00773838448069,-0.0372759200326,-0.0583797182961,-0.14198888165
train,2024-01-08 21:50:00,1990,0.85971584373,0.354757575812,1.27495124835,-1.24129263323,-1.19166814609
train,2024-01-09 03:05:00,2053,0.29131048513,1.02722518849,0.279046979492,0.416690647435,-1.15145788871
train,2024-01-09 08:20:00,2116,-0.339357050955,1.24374009703,-0.59528242187,-0.443047609283,-0.696572579728
train,2024-01-09 13:30:00,2178,2.61297129777,0.710954944105,0.637934115591,0.481865191994,0.354984919668
train,2024-01-09 18:45:00,2241,0.222283826731,-0.64026621954,1.5880176617,-0.231500475309,-1.0478864131
train,2024-01-10 00:00:00,2304,0.262079226608,-0.0630698441726,2.20892672738,1.08442135876,-0.209622790741
train,2024-01-10 05:10:00,2366,-0.26958565034,0.334272732152,-0.27235340695,2.49068234311,0.487736878496
train,2024-01-10 10:25:00,2429,-0.021994489223,1.69970790091,0.167960874087,0.209771713771,2.32436512043
train,2024-01-10 15:40:00,2492,1.56154705871,-0.733890825248,-0.000431031006968,-0.13918521199,1.4857766638
train,2024-01-10 20:55:00,2555,2.96848263495,1.05019765533,4.06597583199,0.204287219837,-0.188292077491
train,2024-01-11 02:05:00,2617,0.867445337066,1.2972946069,0.24318260516,0.901653643893,0.208117514381
train,2024-01-11 07:20:00,2680,-0.0844314762585,1.33647049954,-0.390705444998,0.132745096352,0.112273789775
train,2024-01-11 12:35:00,2743,0.70576528513,0.654968571296,1.93860510541,0.166729799343,0.48058073371
train,2024-01-11 17:45:00,2805,1.79321057597,0.945751828565,2.24774680558,-0.485617157052,0.0985120634488
train,2024-01-11 23:00:00,2868,0.458508824035,1.17616632288,2.41958374487,0.907426496807,0.723683516362
train,2024-01-12 04:15:00,2931,0.422938125602,2.48273148333,-0.884574066608,2.02139710428,-0.911012474359
train,2024-01-12 09:25:00,2993,0.353259306293,0.296034783406,0.52064159992,2.26460915444,0.316390840398
train,2024-01-12 14:40:00,3056,1.69156334704,0.634086740362,2.66397622086,0.0004853617429,0.901733465283
train,2024-01-12 19:55:00,3119,0.720003833675,0.602071406222,1.45328832021,-0.421923264608,2.23665823849
train,2024-01-13 01:10:00,3182,0.700633729868,0.722565921759,0.433769856506,2.46355596752,0.625574390162
train,2024-01-13 06:20:00,3244,0.0698776060807,0.777299572867,0.287547073239,1.05350875799,-0.0749737416062
train,2024-01-13 11:35:00,3307,0.939802892626,0.920304371076,0.6468752208,1.35105150957,1.28738485949
train,2024-01-13 16:50:00,3370,1.02047942992,0.141319499501,1.22306844875,0.0451839754463,0.639705092128
train,2024-01-13 22:00:00,3432,0.250940919206,0.667905815596,2.56211262605,0.365811051023,0.428644324021
train,2024-01-14 03:15:00,3495,-0.444620086921,0.913492585049,0.00171621102314,3.11203836522,0.375653001163
train,2024-01-14 08:30:00,3558,-0.171132991548,-0.170942129284,-0.0617988036725,3.02978372249,0.0695800703569
train,2024-01-14 13:45:00,3621,-1.15996182308,-0.926533222175,0.666999393343,0.310738465166,1.90348708213
train,2024-01-14 18:55:00,3683,-0.235723720669,-0.383301672284,0.0230006112676,-0.049910841168,1.24982703322
train,2024-01-15 00:10:00,3746,1.58882548514,-0.510706104862,-0.506338464903,-0.163828163133,0.969788020939
train,2024-01-15 05:25:00,3809,0.100139548084,-0.249292418496,-0.814262674199,0.0484073933538,-0.256100582539
train,2024-01-15 10:35:00,3871,-0.677740007567,1.18577240031,-0.322049330551,-1.03495514553,0.467566361123
train,2024-01-15 15:50:00,3934,0.613051120368,-0.417345973632,-0.281973463933,-0.998852877017,-0.614258043594
train,2024-01-15 21:05:00,3997,0.460824934504,-0.482374083222,0.959234670269,-0.181123593576,-0.555978152233
train,2024-01-16 02:15:00,4059,-0.664117765226,1.02518633695,0.130029171894,-0.851652092413,-0.794362169814
train,2024-01-16 07:30:00,4122,-0.569233678117,0.336197245176,0.378685785218,1.18974647511,0.0128333326668
train,2024-01-16 12:45:00,4185,-0.38841009428,0.0362230811253,0.185602793829,0.0692923923136,0.149711740523
train,2024-01-16 18:00:00,4248,-0.0971071520204,-0.378811633487,1.49032324561,-0.715005892888,1.19308664061
train,2024-01-16 23:10:00,4310,-0.458448678053,-0.215138982446,0.139089668888,-0.42750178625,0.487154676749
train,2024-01-17 04:25:00,4373,-0.486615830919,1.06493592254,-1.16282938409,0.227051009331,-0.360023133838
train,2024-01-17 09:40:00,4436,-0.824113218985,0.0663012982483,-0.489256215524,0.213953846187,-0.524534932823
train,2024-01-17 14:50:00,4498,1.30743343766,-0.886886087917,1.97581143032,-0.231360171555,-0.272568118272
train,2024-01-17 20:05:00,4561,-0.510605760802,-0.16457738322,0.479121091224,0.708574438492,0.707480271065
train,2024-01-18 01:20:00,4624,-0.891086798947,-0.289211133295,-0.616995843503,2.35741820483,0.208059842568
train,2024-01-18 06:35:00,4687,-0.688431324594,-0.114587199433,-0.303007465353,0.344950457793,0.111117325331
train,2024-01-18 11:45:00,4749,-0.231417214629,-0.887853365669,0.218853268721,-0.597731080243,0.218602526818
train,2024-01-18 17:00:00,4812,1.57114351014,-1.11567143078,0.00702677242424,-0.999617823744,0.402261790772
train,2024-01-18 22:15:00,4875,0.885649359704,-0.223975526127,0.200725226508,-0.357950334147,-1.39558595929
train,2024-01-19 03:25:00,4937,-0.152444748316,-0.293981790966,-0.833403260759,0.631088906885,-1.1362388903
train,2024-01-19 08:40:00,5000,-0.325406911737,1.85612021141,-0.861673648722,0.177858556193,0.16336225549
train,2024-01-19 13:55:00,5063,0.451320223757,-0.23783165136,0.286525700027,-0.858092122474,-0.146457967814
train,2024-01-19 19:05:00,5125,1.6515751863,0.114957909371,1.28373216843,-0.999890944646,0.76348262915
train,2024-01-20 00:20:00,5188,-1.1755216087,-0.72500684562,0.0381738800342,0.207702796719,-1.202050339
train,2024-01-20 05:35:00,5251,-1.04643220405,1.39014314716,-0.337551521222,1.42476190504,-0.859213599633
train,2024-01-20 10:50:00,5314,-0.581037049806,-0.889299024101,-0.499052797787,0.269740469944,-0.581384007544
train,2024-01-20 16:00:00,5376,-1.0319942396,-0.858477049208,1.48427796137,-0.843201048217,1.34630576086
train,2024-01-20 21:15:00,5439,-0.312423082662,-1.02137756108,0.272561135931,-0.623384868254,-0.275232150129
train,2024-01-21 02:30:00,5502,-1.29265732102,-0.640124099701,-1.52399671794,1.23097967154,-0.560893472062
train,2024-01-21 07:40:00,5564,-2.30743577698,-1.24977640687,-1.36801566929,1.01151129385,-0.682829538432
train,2024-01-21 12:55:00,5627,-1.25434641667,-2.2412654836,-1.03554274308,-0.45040973284,0.93778252983
train,2024-01-21 18:10:00,5690,-1.93849718293,-0.784667492092,-1.44293457912,-0.937511120741,1.09499572514
train,2024-01-21 23:20:00,5752,-0.641648794525,-1.46247263773,-1.07691922686,-0.581979811622,-0.629428990623
train,2024-01-22 04:35:00,5815,-0.366549958079,-1.38728777662,-2.63849823393,-1.14473374062,-1.36561497811
train,2024-01-22 09:50:00,5878,0.359234711906,-1.14542199997,-0.918028004221,-0.801175506388,-1.05965559808
train,2024-01-22 15:05:00,5941,1.40210645806,-0.411612620645,-0.585357648759,-2.84632154889,-1.14827064577
train,2024-01-22 20:15:00,6003,1.67213289787,0.499721724218,-1.04413154282,-1.98206817319,-1.01069261184
train,2024-01-23 01:30:00,6066,-0.0450087720881,0.290653883224,0.162190566184,-0.448784178622,-2.00608763385
train,2024-01-23 06:45:00,6129,-0.519861536892,1.89102197515,0.102821943615,-2.00131087073,-1.52447687994
train,2024-01-23 11:55:00,6191,0.670475302307,0.564434877098,0.653681502667,1.03998090997,-1.6274309264
train,2024-01-23 17:10:00,6254,0.731407076922,-1.08682879961,0.497086950948,0.231906190465,-1.66751204006
train,2024-01-23 22:25:00,6317,0.0673296103205,0.424565667319,1.00379524773,0.505001751705,0.317422053611
train,2024-01-24 03:40:00,6380,0.409917982138,1.19148481651,-0.515858147012,0.603246325097,0.0505945869961
train,2024-01-24 08:50:00,6442,0.163297968027,0.656494703936,1.76038052192,0.851299371505,1.70531195279
train,2024-01-24 14:05:00,6505,-0.0353149670907,-0.188719219061,1.92573241816,-0.827980591784,1.31298785631
train,2024-01-24 19:20:00,6568,0.362233505245,0.352035388716,0.456250078334,0.881301614096,1.12920255135
train,2024-01-25 00:30:00,6630,-0.967763883981,0.145184594425,0.673192604637,0.91809282567,0.0294488047479
train,2024-01-25 05:45:00,6693,-0.659830543741,1.2712390794,-0.397148844891,0.871374519248,0.629866134223
train,2024-01-25 11:00:00,6756,-1.11504010749,-0.0345153515724,-0.565731321115,0.365296836096,0.527750442203
train,2024-01-25 16:10:00,6818,0.735071433297,-1.09432040214,0.277446764598,-0.43057898236,0.166707799457
train,2024-01-25 21:25:00,6881,0.296243781521,-1.0334472693,-0.160529118739,1.11613217394,0.726526894322
train,2024-01-26 02:40:00,6944,-0.215134912902,0.186897501366,-0.897531163838,0.296085742244,0.0900440566881
train,2024-01-26 07:55:00,7007,-1.01143510868,-0.515270887317,-0.825380478464,0.92749608735,-0.0331270888066
train,2024-01-26 13:05:00,7069,0.684752678851,-0.849886052419,0.392574789929,-0.921509846804,0.706099535824
train,2024-01-26 18:20:00,7132,0.729983458956,-1.11118569086,0.0947853048171,-1.0292805148,0.606623551007
train,2024-01-26 23:35:00,7195,-0.366856096279,1.11514345243,-1.03112703734,0.653143919664,-0.0488803778454
train,2024-01-27 04:45:00,7257,-1.17531708467,0.814595561465,-1.32520145426,0.311596914924,-0.57485513325
train,2024-01-27 10:00:00,7320,-0.508158212488,-0.190390026151,1.39916996291,-1.33165538923,-0.229535261877
train,2024-01-27 15:15:00,7383,-1.55389641362,-1.05092152066,0.970683113768,-1.43095789143,0.037721164835
train,2024-01-27 20:30:00,7446,-0.584299036487,0.465176002797,0.349018915336,0.908177200762,-1.47489182832
train,2024-01-28 01:40:00,7508,-0.0759434291592,-1.45823741063,-1.4021474375,1.15800315955,-0.765202708853
train,2024-01-28 06:55:00,7571,0.0721697949186,-1.46943267851,-0.459908396479,0.580216673488,-0.901380994247
train,2024-01-28 12:10:00,7634,-0.385363857418,-0.677964076222,-2.11345711041,-0.564708886506,0.397358675281
train,2024-01-28 17:20:00,7696,0.315500226282,0.338834504524,-1.44129531186,-1.65329354431,-0.132536542972
train,2024-01-28 22:35:00,7759,0.847803960941,-0.365999448463,-0.95620122771,-0.99220903038,-0.721054391341
train,2024-01-29 03:50:00,7822,0.0538453909135,-0.031301783263,0.683129448475,-1.97898785115,-1.51938700263
train,2024-01-29 09:00:00,7884,-0.721403757028,-1.21865540329,-0.0873426460517,-0.530193784285,-1.11247279611
train,2024-01-29 14:15:00,7947,-0.363698001469,-0.505773841831,-0.12519065356,-0.746654575651,-1.09944643514
train,2024-01-29 19:30:00,8010,0.00719972295187,-0.203229665043,0.253553719279,-0.196019364937,-1.44692351213
train,2024-01-30 00:45:00,8073,-0.0314181192492,0.206678193684,-0.170919967752,-0.202592124755,-1.90812935263
train,2024-01-30 05:55:00,8135,-1.22489319991,-0.0322019291558,-0.98414537315,-0.0543076570392,-0.426129357216
train,2024-01-30 11:10:00,8198,-0.864188075563,-0.113203562714,-0.182366310094,-0.359945642436,-0.376490121571
train,2024-01-30 16:25:00,8261,0.108347846593,-1.36384996769,0.536555231536,-1.12725122296,0.23751074946
train,2024-01-30 21:35:00,8323,-0.210868640598,-1.07557108249,-0.401654469982,-0.557259087794,-0.24647107073
train,2024-01-31 02:50:00,8386,-0.133698354476,-0.428771067831,-0.513875061667,1.88824193665,-0.852342376474
train,2024-01-31 08:05:00,8449,-1.19950621965,0.318315311916,-0.414025889552,-0.240663323141,-0.585769488434
train,2024-01-31 13:15:00,8511,-1.50306338859,0.0590882959452,0.600934199391,0.663911575181,0.552218284075
train,2024-01-31 18:30:00,8574,0.697999973457,-0.713473046094,-0.412184976835,-0.342973668633,0.252485169514
train,2024-01-31 23:45:00,8637,-1.09346473742,-0.461084802674,0.913759952753,0.966328872314,0.811929473998
train,2024-02-01 05:00:00,8700,0.170159988933,0.00765703473117,-0.968025806964,0.324500837491,-0.738188942489
train,2024-02-01 10:10:00,8762,-0.535291560235,0.490172056026,0.548361770915,1.14659232416,1.44027621681
train,2024-02-01 15:25:00,8825,0.803047497697,-0.495992846367,-0.0887770683428,-1.08368304249,0.231479365453
train,2024-02-01 20:40:00,8888,0.560640458561,-0.526785577406,1.30950946559,0.593608070803,-0.259405546323
train,2024-02-02 01:50:00,8950,-0.546609764433,0.105922510663,0.264124344442,1.50594064171,-0.601815742968
train,2024-02-02 07:05:00,9013,-0.431616348846,-0.0427093688327,-0.528903645292,1.59758423797,-0.42742140381
train,2024-02-02 12:20:00,9076,-0.101636787817,0.695500333431,0.0586810376126,0.851826587892,0.697585581447
train,2024-02-02 17:35:00,9139,-0.00888731416041,-0.912377795141,0.372199713668,-1.25888292447,1.00205816255
train,2024-02-02 22:45:00,9201,-0.705046567339,-0.558628818673,-0.628096709955,0.974577615667,0.765232110611
train,2024-02-03 04:00:00,9264,-1.15487262983,0.562715631683,-1.50214109363,0.648787690122,-0.504655423081
train,2024-02-03 09:15:00,9327,-1.69279325621,-1.42083523696,-1.03030614211,-0.802690579689,-1.31068716899
train,2024-02-03 14:25:00,9389,-2.03748368311,-1.45474801442,0.945209745718,-1.13967766982,0.620944795059
train,2024-02-03 19:40:00,9452,-1.75764498137,-1.36443112664,-0.42705326183,-0.961727182465,-0.144558500962
train,2024-02-04 00:55:00,9515,-0.419201801135,-1.84718059803,-1.18044029887,0.539924148124,-0.568299282368
train,2024-02-04 06:05:00,9577,-1.17465559766,-0.201520392987,-2.03246257778,-0.752306849265,-0.610742672672
train,2024-02-04 11:20:00,9640,-0.985255441324,-1.10949040412,-1.31744886108,-0.408892293498,0.742039110214
train,2024-02-04 16:35:00,9703,-1.77049757373,-1.47046835419,-0.727678410643,-1.02157227879,-0.109435420044
train,2024-02-04 21:50:00,9766,-0.479296797954,-0.60544159447,-1.68381022763,-2.3528854543,-1.59021792478
train,2024-02-05 03:00:00,9828,-0.814787139222,-0.812527323705,-2.62334151115,-1.2190560059,-2.21080001818
train,2024-02-05 08:15:00,9891,0.255319773922,0.394890453428,-0.544011624384,-2.42400771344,-1.90411209926
train,2024-02-05 13:30:00,9954,0.187558753398,-0.261160785949,-1.23518328449,-2.9537473987,-0.0386935199365
train,2024-02-05 18:40:00,10016,-0.251818130563,-1.0273556193,-0.18912937062,-1.50990507205,-1.34612665732
train,2024-02-05 23:55:00,10079,-0.57627641323,-0.937940725069,0.598928776892,-1.9065683515,-2.37509800955
train,2024-02-06 05:10:00,10142,-0.865994114569,-0.0545300558481,-0.742236857577,-1.10449945292,-0.706836673015
train,2024-02-06 10:25:00,10205,-0.586191125844,-0.754199028622,-0.937554744599,-1.35481636629,-1.1029325729
train,2024-02-06 15:35:00,10267,0.247046132783,-0.76624949312,0.259681160926,-1.19274315137,-0.682638793027
train,2024-02-06 20:50:00,10330,-0.559502353956,-0.354795741181,-0.110350033163,0.0656860454422,1.07997195891
train,2024-02-07 02:05:00,10393,-0.704867436429,0.0504585838904,-0.388504044364,1.057800784,-0.596393705258
train,2024-02-07 07:15:00,10455,-1.27326292565,-0.376698951136,-0.448036119193,0.99703247213,-1.02037938385
train,2024-02-07 12:30:00,10518,-1.33937611171,-0.693089734009,0.441221762352,0.0165850627926,0.219795691499
train,2024-02-07 17:45:00,10581,1.26144344251,-1.35018597314,-0.454282504728,-1.36983303225,-0.104621395802
train,2024-02-07 22:55:00,10643,-0.12061373134,0.199901663933,-0.712409762901,-0.135142091752,-0.615180289812
train,2024-02-08 04:10:00,10706,-0.576246913688,-0.104009870724,-1.20067565255,-0.327686119237,-1.66563299089
train,2024-02-08 09:25:00,10769,-0.688598552402,0.482068687718,-0.71228237229,-1.02605001457,-0.650214386994
train,2024-02-08 14:40:00,10832,0.663646135537,-0.283685438101,-0.0779330377966,-0.598264365881,0.35488015002
train,2024-02-08 19:50:00,10894,0.0755227958572,-0.714783838842,1.40968348798,-0.413983663097,-1.11050098303
train,2024-02-09 01:05:00,10957,-0.736547649423,-0.170300026176,0.0253338539472,0.938869070471,-0.98697141861
train,2024-02-09 06:20:00,11020,-0.627913534421,-0.213861000476,-1.41696902987,0.311671071854,-1.16230170448
train,2024-02-09 11:30:00,11082,0.0799070660794,-0.60902290401,-0.378291513482,0.413672051176,-0.741211931839
train,2024-02-09 16:45:00,11145,0.437148952721,0.170997468545,0.618582273417,-1.07346607382,-0.312880123767
train,2024-02-09 22:00:00,11208,0.329880829167,-0.0681423538758,-0.268148291296,-0.783971613197,-0.0570965773494
train,2024-02-10 03:15:00,11271,-1.03329188246,1.4278295941,0.39812442073,0.290700355519,-0.788820314733
train,2024-02-10 08:25:00,11333,-0.833556255223,0.0175074872437,0.290670785171,-0.0684701386112,-0.339430479381
train,2024-02-10 13:40:00,11396,-0.684047877256,-0.952463870348,2.17170229164,1.18383448414,0.790963823103
train,2024-02-10 18:55:00,11459,-0.991574496218,-1.46700029689,0.490741890104,0.000117942795748,0.938626793897
train,2024-02-11 00:05:00,11521,-0.0827631871553,-0.67838034763,-0.286959639308,0.600124935239,0.511383633768
train,2024-02-11 05:20:00,11584,0.18954122701,-0.985229200397,-1.16674535181,1.49324617765,-0.00288696197361
train,2024-02-11 10:35:00,11647,-1.04616110265,-0.318024437176,-0.0295636426765,-0.33661667,1.18320475278
train,2024-02-11 15:45:00,11709,-0.567883354375,0.617398596228,-1.18901620441,-1.53486817415,0.388831918304
train,2024-02-11 21:00:00,11772,0.0965971317904,-1.38192597325,0.885669542241,-0.619391774942,-0.046332895735
train,2024-02-12 02:15:00,11835,-0.0181289112099,-0.169582966406,-0.358911250253,-1.48131506639,-1.19250903957
train,2024-02-12 07:30:00,11898,0.635188131887,-0.923131817598,-0.571195090574,1.01119789654,-0.847677553467
train,2024-02-12 12:40:00,11960,-1.14714433049,1.0859350625,0.119011196607,-0.476981159039,-1.45285266805
train,2024-02-12 17:55:00,12023,1.44712052913,-1.36389210296,0.195380097767,-0.305160074059,-0.182825723703
train,2024-02-12 23:10:00,12086,0.239345410737,-0.706677842762,0.0692158419148,-0.431700142456,-0.399777726049
train,2024-02-13 04:20:00,12148,-0.561423516006,0.77244885445,-1.16433048942,-0.539769906407,-0.147778340665
train,2024-02-13 09:35:00,12211,-0.754120984842,0.673789478531,0.455983991934,-0.707408789513,0.059393338482
train,2024-02-13 14:50:00,12274,2.48787512951,-0.330268185189,2.07606662868,-0.806223725872,0.192880357721
train,2024-02-13 20:00:00,12336,0.532727882417,-0.698630048393,0.51326115066,-0.504778119788,-0.723125857362
train,2024-02-14 01:15:00,12399,-0.359255974064,0.681869076331,0.363569355278,1.02281649076,-0.450010430817
train,2024-02-14 06:30:00,12462,-0.612062676092,0.949027158185,-0.676239549921,0.837411723112,-0.104328701233
train,2024-02-14 11:45:00,12525,0.221343116567,-0.287891339763,-0.738992463716,0.073418705121,-0.964438415713
train,2024-02-14 16:55:00,12587,0.514712554544,-0.961220428719,0.480342686053,-0.578370976904,0.851826900915
train,2024-02-14 22:10:00,12650,0.0983047327377,0.776413513236,-0.19885032463,0.17759814183,0.544442537256
train,2024-02-15 03:25:00,12713,-0.106953582052,1.20787901137,-0.226745612473,0.674689864705,-0.789575682621
train,2024-02-15 08:35:00,12775,0.605401175054,-0.103888995913,2.29425695284,0.105506929453,-0.349335539151
train,2024-02-15 13:50:00,12838,-0.342797712147,0.706830729676,0.302985965271,-0.550531428436,1.10617385103
train,2024-02-15 19:05:00,12901,-0.155816857345,0.317341874156,0.454129197287,0.964462524968,0.776408794578
train,2024-02-16 00:20:00,12964,-0.956928604086,0.881977582812,0.621149515341,0.0309682530376,-1.08131232292
train,2024-02-16 05:30:00,13026,-0.975232919091,0.632205147443,0.123901099656,0.184607256079,-0.0163200657793
train,2024-02-16 10:45:00,13089,0.000211516124965,0.130391185858,0.434627800359,1.28180660457,0.724934823568
train,2024-02-16 16:00:00,13152,0.662574595641,-0.40437182089,0.917655557681,-0.0147875696409,0.34114543699
train,2024-02-16 21:10:00,13214,-0.890616173444,0.618921471094,0.929098585926,-0.83117180189,-0.429337874566
train,2024-02-17 02:25:00,13277,-0.793800490989,1.33339384887,0.0423499810864,1.35628194839,0.0465333819259
train,2024-02-17 07:40:00,13340,-2.00036155733,0.126466616,0.15221686905,-0.134141865654,0.35463431309
train,2024-02-17 12:50:00,13402,-0.335126747015,-1.42796163839,0.946735845102,0.35114082806,1.70652742879
train,2024-02-17 18:05:00,13465,-0.109172744308,-1.56931847922,-0.42400512326,-0.273247263012,0.372356135466
train,2024-02-17 23:20:00,13528,0.0555102827384,-1.05415669484,-1.04851304652,-0.368331091091,-0.0448574879654
train,2024-02-18 04:35:00,13591,-0.845029507559,0.303117009943,-1.21088696544,0.00293708416605,-0.37107584712
train,2024-02-18 09:45:00,13653,-0.82092750563,0.601594485583,-0.49115456154,-1.17347865635,-0.133995427654
train,2024-02-18 15:00:00,13716,-0.0403918404173,0.19990280548,0.3065502342,-1.93514708743,0.190574414503
train,2024-02-18 20:15:00,13779,-0.228255299481,-1.35666172253,1.0831858453,-0.514098820751,-1.02549629122
train,2024-02-19 01:25:00,13841,0.607165373031,-0.865692916786,-0.0178893643627,1.15632853251,-1.04252018557
train,2024-02-19 06:40:00,13904,0.258627681194,-0.72433523194,-0.148574018735,-1.38508540947,-0.936617207008
train,2024-02-19 11:55:00,13967,-0.716312641854,-0.248611733565,0.0284537781227,-0.488478109983,0.727611326145
train,2024-02-19 17:10:00,14030,0.695086083871,-1.11273661929,-0.375271698725,-0.185725964316,-0.750647111618
train,2024-02-19 22:20:00,14092,-0.420629155669,0.0237745798268,0.908367725503,-1.25131500812,-1.04717121589
train,2024-02-20 03:35:00,14155,-0.56007504952,-0.0867335601577,-1.0669210089,-1.02204487276,-1.43730113754
train,2024-02-20 08:50:00,14218,0.111064138377,-0.85108471141,-0.764866864085,0.846609670793,-1.12769259804
train,2024-02-20 14:00:00,14280,1.58365096567,-0.27188712377,0.0415683715135,-1.23712635483,-0.671842230251
train,2024-02-20 19:15:00,14343,-0.349443366871,-0.653050396214,-0.727177630422,-0.446133723754,-1.22252563084
train,2024-02-21 00:30:00,14406,-0.338895594786,-0.726398135139,1.06035534005,0.0469741941907,-0.831919204461
train,2024-02-21 05:40:00,14468,-0.523770977361,1.61811145668,-0.828385520718,-0.406426320894,-0.618658383956
train,2024-02-21 10:55:00,14531,0.706591447946,0.323888724254,-0.454829615803,0.0471644486785,0.00459093929862
train,2024-02-21 16:10:00,14594,0.843406540746,-0.80665664716,1.35331415955,-0.940964046804,-0.13369201573
train,2024-02-21 21:25:00,14657,0.648480171525,0.646784481174,-0.647882188957,0.209960137608,-0.355446310796
train,2024-02-22 02:35:00,14719,0.425671309231,0.227676694759,-1.58401317493,1.24638530824,-0.434524402643
train,2024-02-22 07:50:00,14782,-0.364613033523,-0.619636461234,-0.200327439542,0.0915030144476,0.461050968768
train,2024-02-22 13:05:00,14845,-0.45531811583,0.472902742833,0.844249903379,-1.03734798757,1.39229614373
train,2024-02-22 18:15:00,14907,-0.95830805272,-0.545261667883,0.140768780922,-0.249338411576,0.589800241806
train,2024-02-22 23:30:00,14970,-0.0295277043688,-0.207306162412,0.309697614264,0.591073946364,-0.826182462446
train,2024-02-23 04:45:00,15033,-0.330075346624,0.110473981836,0.310797307403,0.864836546173,0.0250538281991
train,2024-02-23 09:55:00,15095,0.448025704886,1.48630087928,-0.301188608509,0.064736504982,0.739178662092
train,2024-02-23 15:10:00,15158,1.03645883588,0.559646724269,0.559063881743,0.0750551209983,-0.0363378407562
train,2024-02-23 20:25:00,15221,-0.415462745386,0.261053367275,0.766709610529,0.166790556674,-0.470823247042
train,2024-02-24 01:40:00,15284,-0.390856685173,0.125004955202,0.522631757147,0.169992896841,-0.246102007447
train,2024-02-24 06:50:00,15346,-1.30633511078,-1.01076993318,0.145655483615,0.784446780771,-0.366543851448
train,2024-02-24 12:05:00,15409,-1.77264363195,-0.164807994953,-0.443001788037,-0.900032096787,0.770308837445
train,2024-02-24 17:20:00,15472,-1.52796834186,-1.62984675968,-0.382535478266,-1.12001548216,-0.0352779352251
train,2024-02-24 22:30:00,15534,-0.501787666922,-1.59803084389,-0.522113347858,-0.686306287034,-0.848085224336
train,2024-02-25 03:45:00,15597,-0.34151708885,-1.51832829295,-1.3137412267,-0.243616605563,-1.12549745592
train,2024-02-25 09:00:00,15660,-1.29452468523,-1.63813392141,-1.99064066133,-0.413485310862,-1.31966194541
train,2024-02-25 14:15:00,15723,-1.55702074856,0.39347722784,-2.06040339641,-1.14752360539,0.690440325261
train,2024-02-25 19:25:00,15785,-0.486019189644,-1.69421220469,-0.934107546307,-1.26846810076,-1.63221578071
train,2024-02-26 00:40:00,15848,-0.705802108576,-1.24834525145,-0.496935703487,-1.86614368252,-0.895635166332
train,2024-02-26 05:55:00,15911,-1.06169597124,-1.7149145378,-0.843051399759,-0.273327589296,-1.0353768428
train,2024-02-26 11:05:00,15973,0.108614032085,-0.238017240316,-1.71757033123,-1.68957490391,-1.40949221374
train,2024-02-26 16:20:00,16036,2.1237427977,-2.19331223268,-0.66636224576,-0.876876330651,0.0484083647505
