open_time,open,high,low,close,volume,trades,taker_buy_quote,log_close,r,r2,abs_r,hl_range,log_volume,log_trades,rv_past_12,rv_past_48,rv_past_288,rv_future_12,rv_future_48,log_rv_past_12,log_rv_past_48,log_rv_past_288,log_rv_future_12,log_rv_future_48
2026-04-30 19:35:00,76482.85,76514.8,76440,76493.12,30.51274,10223,1194607.75356,11.2449560811,0.000134269454417,1.80282863895e-08,0.000134269454417,0.000978066800949,3.45039190851,9.23249317662,4.33134434386e-06,2.22003700175e-05,0.000232132178299,2.33991776266e-06,1.32518998088e-05,-12.3496323612,-10.7154015567,-8.36820361018,-12.965394346,-11.2313695586
2026-04-30 19:40:00,76493.11,76493.12,76418.46,76443.27,26.83296,7452,462128.110299,11.2443041761,-0.000651905040591,4.24980181948e-07,0.000651905040591,0.000976512124626,3.32622092993,8.91637191488,3.32302799488e-06,2.25940935221e-05,0.000232545370806,1.91530160787e-06,1.28463090909e-05,-12.6146338431,-10.6978219902,-8.36642520443,-13.165634928,-11.2624539403
2026-04-30 19:45:00,76443.27,76459.56,76406.61,76442.71,18.63854,5807,766485.006837,11.2442968504,-7.32572077489e-06,5.36661848716e-11,7.32572077489e-06,0.00069276285417,2.97749396208,8.6669915565,3.26350441693e-06,2.24738199657e-05,0.000232259913896,2.2277681595e-06,1.28634835567e-05,-12.632708659,-10.7031594388,-8.36765349056,-13.0145098501,-11.261117915
2026-04-30 19:50:00,76442.71,76450,76400,76415,23.22026,9395,889318.374759,11.243934291,-0.000362559406438,1.31449323197e-07,0.000362559406438,0.000654236202596,3.187189473,9.14803934578,3.3173131071e-06,2.20299696958e-05,0.000232131317872,2.21815473311e-06,1.27699132622e-05,-12.6163551063,-10.7231067273,-8.36820731681,-13.0188344582,-11.2684186019
2026-04-30 19:55:00,76414.99,76447.72,76377.14,76412.8,28.07042,10281,1380842.05752,11.2439055004,-2.87905734453e-05,8.28897119309e-10,2.87905734453e-05,0.000923671777197,3.36972116235,9.23815007262,2.95536814199e-06,2.19354306105e-05,0.000231753554993,2.56045058156e-06,1.27966639243e-05,-12.7318869938,-10.7274073467,-8.36983600955,-12.875326916,-11.2663259738
