open_time,open,high,low,close,volume,trades,taker_buy_quote,log_close,r,r2,abs_r,hl_range,log_volume,log_trades,rv_past_12,rv_past_48,rv_past_288,rv_future_12,rv_future_48,log_rv_past_12,log_rv_past_48,log_rv_past_288,log_rv_future_12,log_rv_future_48
2024-01-02 00:00:00,44179.55,44264.63,44148.34,44264.63,541.15494,15723,14272550.4751,10.6979412173,0.00192392594388,3.70149103753e-06,0.00192392594388,0.00263061103052,6.29555182775,9.66294348654,3.21021410408e-05,9.11972984226e-05,0.000309746012174,0.000119107656513,0.00028344387437,-10.3465877998,-9.30248527292,-8.07975790865,-9.03548278885,-8.16849642487
2024-01-02 00:05:00,44264.63,44436.51,44261.87,44398.44,698.42228,23689,21156705.0475,10.7009596127,0.00301839540616,9.11071082793e-06,0.00301839540616,0.00393784476499,6.55025468,10.0728082972,4.0827148889e-05,0.000100289710597,0.000318766596719,0.000111846195408,0.00028187659329,-10.1061632594,-9.20744744455,-8.05105139157,-9.09838587679,-8.17404119171
2024-01-02 00:10:00,44398.45,44650,44363.23,44630.09,915.01513,30125,30843244.0154,10.7061635742,0.00520396153413,2.70812156487e-05,0.00520396153413,0.00644333414575,6.820032882,10.3131438653,6.77101468001e-05,0.000126134336415,0.00034246794041,0.000144591188465,0.000264909050899,-9.60027449563,-8.97816304901,-7.97933250636,-8.84160018049,-8.23612399126
2024-01-02 00:15:00,44630.1,44744.95,44450,44555.89,891.54154,41735,21317042.5325,10.7044996352,-0.00166393904333,2.76869313991e-06,0.00166393904333,0.00661362723099,6.79407305599,10.6391193447,6.84429742772e-05,0.000128103805135,0.000344765610039,0.000148950678685,0.000268139678253,-9.5895096371,-8.96266963729,-7.97264576011,-8.81189531564,-8.22400252199
2024-01-02 00:20:00,44555.89,44844,44555.88,44751.93,656.56638,24733,18341408.5112,10.7088898513,0.00439021610589,1.92739974564e-05,0.00439021610589,0.006445668552,6.48854571713,10.1159340943,8.39587391932e-05,0.000146779907944,0.00036391350839,0.000129720214613,0.000249014318214,-9.38518506797,-8.82657631121,-7.91859433013,-8.95013061439,-8.29800015627
